Country Name,Country Code,Series Name,Series Code,2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Mexico,MEX,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,18.697026405547,20.8335763074225,20.7291427231041,19.4660634253919,19.4973293839852,18.1830895228634,18.7692571340276,19.3883253241176,17.5393884722623,17.4376998828647,18.9494997187465,19.4957441380085,20.5486319447237,21.3526922802598,21.2756214210846,21.6683666550784,20.362749517379,18.2415149539452,..
Mexico,MEX,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.7103497178651,21.6799481884675,22.3548818536408,23.5591739583829,22.7743858087773,22.5530971524624,23.4720687954597,23.6882073382403,21.9901857835174,21.6713070713226,23.1641830012726,23.7277194392111,23.2255397749238,23.0474727923304,21.6286770954105,20.0715724220902,21.1422592750597,22.4362446600661,..
Mexico,MEX,"Gross fixed capital formation, private sector (% of GDP)",NE.GDI.FPRV.ZS,16.415346001036,17.3077674743143,17.9599475905423,18.2209865679088,17.0874536588126,17.184573021158,18.5414829436305,19.3167395765437,17.7601926037717,17.6899199029003,19.6553630912374,20.2994411884692,20.2471681483478,20.0992574966974,19.1688824769042,17.4416069245121,18.6028779004949,19.794633720302,..
Mexico,MEX,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,102.825119568595,101.730526642122,102.342771968253,104.655252456681,103.76192141995,105.148399884046,105.482501001028,104.989413739062,105.141343133893,104.855576099602,104.786630028986,104.84764819876,103.343718763744,102.124800781128,100.835215293055,98.5323743456352,101.092643576837,104.503442243898,..
Mexico,MEX,Gross savings (% of GDP),NY.GNS.ICTR.ZS,19.6651405223262,21.8950677192599,21.5304427471715,20.3155701486211,20.2707859784537,19.0608906678376,19.1923429409482,19.093390700371,16.2962426797139,16.7707777653889,18.4520684424186,19.3177676647059,20.5470248489169,21.4142239502843,21.2277068877375,22.109647267269,21.7014694950553,19.9041013345321,..
Mexico,MEX,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.355958931501411,0.311171936508264,0.401163917952381,0.390513227488772,0.501556274697719,0.45273449263425,0.465777802870552,0.47598728077372,0.507919454953,0.513829957307541,0.466676122422583,0.495064413696788,0.436510296383438,0.477494205142032,0.523424227075094,0.73779605130135,0.682059196439262,0.606752933062896,..
Mexico,MEX,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.398440003395081,0.369219988584518,0.398330003023148,0.443870007991791,0.47953999042511,0.494850009679794,0.471289992332458,0.420960009098053,0.425029993057251,0.43529999256134,0.42943000793457,0.387780010700226,0.328319996595383,0.306430011987686,0.283939987421036,0.300029993057251,0.282429993152618,0.268550008535385,..
Brazil,BRA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,61.3187804611479,59.3416583014604,59.8494899958247,57.228409380258,58.4572711058609,67.5375540277116,73.4188038096758,83.6692026509366,86.6078841199146,92.5652531882782,98.7098819546545,86.094982204685,80.4135489771561,..
Brazil,BRA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.34525228,3.54130626,3.48462701,3.50441861,3.70742011,3.57701325,3.46567941,3.35463309,3.55113959,3.69886327,3.85384846,3.94843698,3.95314622,3.88923812,3.91701889,4.52904463,4.50447893,..,..
Brazil,BRA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,..,..,..,..,..,30.7014530840445,31.3064734506666,30.7940989613241,30.8363376486568,32.0693994463665,36.924419825549,36.4916011293298,36.2476538726346,35.453999893748,34.7874528376371,38.4811610303133,32.1990941131946,34.7002854535069,..
Brazil,BRA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.73389354610707,1.75312570318945,3.19082601285064,2.99060946913286,1.88848224084392,3.73001288331747,3.91518011396487,3.75496285610022,3.04150901601519,3.57135266957477,3.59214931773371,4.13737803912088,3.33825981744108,4.07748668070066,3.69267321290506,2.59263795330717,2.81521950982221,3.88555418147955,..
Brazil,BRA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.05557150146443,2.84796200765309,4.98082992000504,4.06172216621563,-1.07323833266479,6.52281617922927,3.01339627261974,1.00765403282705,2.11425645194304,-0.354514802264433,-4.35831717939337,-4.05742300240568,0.523296588574212,0.978938492697395,0.448280407148658,-3.91800417154039,4.43535281911002,2.42870175959639,..
Brazil,BRA,GDP per capita (current US$),NY.GDP.PCAP.CD,4773.26855132261,5866.02341427165,7323.19159375818,8801.75787553359,8569.90254736072,11249.2918904352,13200.5562348789,12327.5131013057,12258.5657091866,12071.4044637296,8783.2154236384,8680.73646873878,9896.71889500528,9121.02099480377,8845.32414932264,6923.6999117682,7696.78483012849,8917.67491057495,..
Brazil,BRA,GDP per capita (current LCU),NY.GDP.PCAP.CN,11619.9972286542,12760.5191156973,14258.6787781596,16140.3731341436,17134.9031104643,19790.0580245347,22082.2732858363,24076.483685254,26430.5586813544,28403.4352757414,29220.9145257643,30307.1680828818,31584.279817612,33326.6145363389,34890.1245926028,35692.9123874493,41519.54378443,46050.6057079617,..
Brazil,BRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.20213206130431,3.96198871122617,6.06987060678338,5.09419544658736,-0.125812002161169,7.52822581815364,3.97442307944702,1.92117598576537,3.00482266944432,0.503955740242247,-3.54576339269425,-3.27591690782192,1.32286905404399,1.783666761634,1.22077782360842,-3.2767587964736,4.98884970066018,2.90053061522693,..
Brazil,BRA,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,14827.7340879002,15250.0223213194,16009.5999959071,16659.8654676633,16481.065405294,17556.0950060599,18085.12971859,18267.3652575414,18653.584206099,18587.4544889355,17777.3542667323,17056.0518054948,17145.3055427384,17313.1475383868,17390.7589866621,16709.3883241022,17450.5086501913,17874.329460837,..
Brazil,BRA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,10954.8602631484,11614.4985380566,12522.5159385831,13281.0743858475,13222.7488780015,14254.5197697447,14989.1577837574,14962.368438953,15469.5353944917,15564.8009999636,14567.7060619891,14057.3132470451,14293.6046394285,15165.0631526578,15741.4785048749,15759.0782300803,17450.5086501913,19132.8115026954,..
Brazil,BRA,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,34177.2413919814,34758.8075101104,36306.3387112458,37252.0688377525,36981.6061859187,39472.5600291937,40844.9895513738,40525.8145468146,41094.0620472316,40710.6828898987,39303.3955274648,38769.3005478356,39145.8266219894,39137.0476948467,38726.7922520451,40566.9400069061,40613.1477065844,38987.4317408687,..
Brazil,BRA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.47908020019531,4.87060022354126,4.97425985336304,5.26883983612061,5.46355009078979,5.64879989624023,5.73741006851196,5.85510015487671,5.8388500213623,5.94848012924194,6.24105978012085,6.314040184021,6.32047986984253,6.08851003646851,5.96346998214722,5.77150011062622,..,..,..
Brazil,BRA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,18.8900014285433,19.0389169325496,18.9429876075416,18.8393928790004,19.6506384012198,19.0168578484948,18.6692569318675,18.5301032595602,18.8924790049702,19.1535387067519,19.7768199520763,20.3792974286877,20.1619046966819,19.8950877802146,19.9835812831035,20.1351530140164,18.6178160224491,18.033738790197,..
Brazil,BRA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,7.43122475252851,6.77427411913297,6.43903808702757,8.7785527236756,7.31348274592885,8.42333833667878,8.3185922188201,7.9431269413538,7.50456453292993,7.84670974352809,7.56617501207116,8.10360435870246,3.67138451275035,4.49353433137021,4.22425886899158,6.47249960755747,11.3840611656746,8.28320602482108,..
Brazil,BRA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,17.20488346411,17.8164739288648,19.8193259926566,21.6193828309623,18.7961350766833,21.8013215934647,21.8262711253268,21.4172253819505,21.6937669589669,20.5484107692172,17.4116258682972,14.9695469657992,14.6255875996264,15.0950416275172,15.5167908269592,16.1158206144162,19.4252129647308,18.1433357773634,..
Brazil,BRA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,20.6057467884528,20.5234066483112,21.182064832527,21.4298144360741,18.3929017401725,20.7603130231324,21.0568913042783,20.0580299059559,19.3922709218344,17.8868905872742,16.2583827694346,15.3692229709468,15.3437889605297,15.4888372464232,14.8723713302687,16.7208460776569,20.3671338271193,18.8944238474675,..
Brazil,BRA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,17.0561834621085,17.2102995707246,17.9957613397441,19.3853295545427,19.1019580422444,20.5346736451538,20.6089642037647,20.7167127811147,20.9119218796392,19.8730289016021,17.8358070425117,15.5243273266289,14.5589865186724,15.0969119596536,15.4711697478364,16.5610215586975,18.8961888436402,18.822555415021,..
Brazil,BRA,"Gross fixed capital formation, private sector (% of GDP)",NE.GDI.FPRV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,96.5991366756572,97.2930672805536,98.6372611601296,100.189568394888,100.403233336511,101.041008570332,100.769379821049,101.359195475995,102.301496037132,102.661520181943,101.153243098863,99.6003239948524,99.2817986390967,99.606204381094,100.64441949669,99.3949745367593,99.0580791376115,99.2489119298959,..
Brazil,BRA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,18.1140955523946,18.4098163559546,19.3463603261951,19.2268466341592,16.3803650670515,17.8023993797751,18.6012664334304,17.678108528341,18.1516908251896,16.1344050004833,14.5293471784979,13.421753005251,13.5777696868774,12.7074199533443,12.2507958430978,14.7933339204979,17.4018755581044,15.9462977352854,..
Brazil,BRA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.52401339252107,1.48108489489303,1.46629209992902,1.44192409343118,1.53862569660074,1.53940698112515,1.41185115924524,1.37865646470437,1.32944608407492,1.330244423168,1.36551715396161,1.34797541299482,1.41402166797586,1.46967772350671,1.38279724638797,1.32666026860555,1.16368211072875,1.05342201124086,..
Brazil,BRA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,1.00246000289917,0.988070011138916,1.08138000965118,1.12904000282288,1.11865997314453,1.15991997718811,1.13966000080109,1.12683999538422,1.19567000865936,1.26970994472504,1.37092995643616,1.28637003898621,1.11749994754791,1.16769003868103,1.21096003055573,1.14525997638702,..,..,..
Chile,CHL,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2.60593724,2.51085305,2.62537217,2.93340087,3.39756632,3.21233106,3.20645714,3.36484623,3.56203938,3.74321008,4.01006603,4.24912882,4.58157396,4.68868828,4.7671833,5.4753623,5.19715691,4.92492533,..
Chile,CHL,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,17.2109749860287,15.8867269550541,16.0414047722644,18.4111324189168,21.311468170807,20.2081834493075,19.4945095736039,19.9248545230652,20.1963012046421,20.6752522596048,21.6348148835746,22.1268634758418,22.3472564732169,22.6179870091523,23.2889351960607,26.2198955468845,30.6950384296062,..,..
Chile,CHL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,4.89870698110579,3.09101972040198,6.11348994752327,10.4571112912905,7.42256247901114,6.84144686822969,10.4897737979416,11.9097449912173,7.61396399435265,9.83500370726634,7.32780348720507,4.55707487898846,1.8964702995658,2.68461345357212,4.87406503831311,4.50227267264722,5.03283949161597,6.93129209378264,..
Chile,CHL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.80751806301836,5.01599112354818,4.14200232075726,2.75580095959636,-2.1283005713077,4.78894268723008,5.17603699803075,5.12573837988386,2.31640011770726,0.772927820327766,1.10575838093806,0.550297851444384,-0.213266442244986,2.13907818098535,-1.04550574088437,-7.41362694738201,10.6318812190913,1.86272341687035,..
Chile,CHL,GDP per capita (current US$),NY.GDP.PCAP.CD,7560.54367123892,9418.27492364213,10456.8323839064,10797.0473705117,10204.5588537616,12764.5931178671,14637.7561666254,15397.7804598152,15842.15915686,14675.1508730028,13567.3572174332,13788.2400157601,15034.0584252287,15820.0333571155,14632.6903076927,13173.7847941723,16240.6077759729,15355.4797401048,..
Chile,CHL,GDP per capita (current LCU),NY.GDP.PCAP.CN,4232866.98129019,4994163.20755208,5465688.91575407,5633786.59675844,5711158.10546705,6514750.14646414,7075365.06876001,7494816.65050242,7841792.12703652,8364922.63404509,8876429.89214848,9332327.8661619,9762046.89726374,10129421.3769521,10281382.5316178,10436559.9328301,12331052.389389,13395068.9820148,..
Chile,CHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.83704571525745,6.04999082904382,5.16823098722429,3.7893928023371,-1.1180372326977,5.85165101730949,6.22389678693851,6.15534002096459,3.30850824469113,1.79264947361806,2.15194249853634,1.75303874553305,1.35769537797211,3.99002947521676,0.743130031576072,-6.14524685814565,11.7374310662749,2.44040340034618,..
Chile,CHL,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,21122.7375065086,22182.2521448855,23101.0415435229,23737.660268056,23232.4515089559,24345.0402965583,25605.1485894937,26917.6015179716,27541.1208712179,27753.9938564617,28060.8859695745,28215.3044221613,28155.1306462516,28757.3909027335,28456.7307299169,26347.0548721798,29148.2424509188,29691.1935886582,..
Chile,CHL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,12685.0279639491,15676.5834282108,16875.7145632511,16550.4489137323,16118.3767465,18104.7245957743,20330.5245988853,21584.6812672625,22425.5894158104,22779.4276703281,22691.4866244485,23492.2878567238,24546.9124213942,25564.5367168945,25853.76962859,25464.8508639256,29148.2424509188,31436.5753356007,..
Chile,CHL,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,55023.2995376341,55975.8232641718,57023.0062769763,57560.5503058864,57474.8286230412,57679.1098734171,58346.5374401854,60905.0953854516,61759.3047396441,62092.7960169788,62602.3878130587,63163.375883825,62644.9852754739,63977.8042701434,63409.6530667449,64499.5259764077,68466.8057116201,65877.7927990062,..
Chile,CHL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.28016996383667,3.04014992713928,3.2331600189209,3.79189991950989,4.25475978851318,4.18953990936279,4.0617299079895,..,4.54814004898071,4.75167989730835,4.90390014648438,5.3664698600769,5.43278980255127,5.473060131073,5.61996984481812,5.62514019012451,4.03999996185303,..,..
Chile,CHL,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,10.9536305505725,10.2971154567591,10.5459552760673,11.2649291900947,12.8685277949163,12.5461769480138,12.3111909100264,12.3259315110827,12.7855842176403,13.2263259777657,13.5921177179491,14.3426676192321,14.648713196179,14.8564737573302,15.2367728337375,16.0127446689808,14.656104711095,14.4024647763914,..
Chile,CHL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,7.12031535651923,12.3498959180141,5.08875706456591,0.31113250293626,3.57779503707295,8.85744149583176,3.26051486014924,0.76346667921203,2.26077061226466,5.85289162817273,4.95436552710441,4.56065604390805,4.82819188168904,1.59019973757384,2.57259820881472,9.63741365433609,6.79784123203009,6.64230616704361,..
Chile,CHL,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,23.2677008688995,22.1863203847965,22.3480226743137,28.8969424713549,22.9200079230625,24.7754676570281,26.6462967172305,28.7913494676329,27.4969587981046,25.1580934163783,25.5994379464857,23.7087902926512,22.636669962414,24.2030784241886,25.0235627036565,21.1252819769364,24.4472816155575,25.4177414278023,..
Chile,CHL,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,31.5563106531726,36.2060337429661,35.6307017508395,30.5454378130705,30.4652465501521,30.8657761572886,29.5442144545387,28.3263875818073,26.5285980252124,25.5312712310839,24.6324864492921,23.497245424231,23.2732646629326,23.0841172683142,23.1632415833858,25.5993941235071,23.684992335526,21.7408378050454,..
Chile,CHL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,23.3687952192739,21.064706019894,21.979843266088,26.8810652985665,24.1203156039041,23.0154606042546,24.7203922138749,26.7526624066607,26.3486828080418,25.4735403204734,25.4703710410631,24.1291976164489,22.2576646317457,23.0497926474622,24.5220319790394,22.5468342716497,23.1434085198618,24.8280277802325,..
Chile,CHL,"Gross fixed capital formation, private sector (% of GDP)",NE.GDI.FPRV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,91.7113902157269,85.9802866418305,86.7173209234742,98.3515046582845,92.4547613729104,93.9096914997394,97.1020822626919,100.464961885826,100.968360772892,99.6268221852944,100.966951497194,100.21154486842,99.3634052994814,101.118961155874,101.860321120271,95.5258878534293,100.762289280031,103.676903622757,..
Chile,CHL,Gross savings (% of GDP),NY.GNS.ICTR.ZS,25.1173299078502,27.7361085343455,27.6294021392257,24.3059102402755,24.5258482952755,26.4220284852799,21.9752489991609,23.468662090036,22.6663181537866,21.6794794787079,22.7338614190882,21.0878070343258,19.8421251136422,19.6037090592319,19.7668815376064,19.1542996713273,16.960417318628,16.3800108243494,..
Chile,CHL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.53476299282486,2.50608214331462,2.33098063414723,2.58365225907913,2.27650786809373,2.25424091461721,2.2636127719888,2.04588025146131,1.99462247217943,1.96710687686468,1.90962335490079,1.92415844831483,1.94059253045695,1.87761395663911,1.86200539727185,2.09077465277936,1.93228691717414,1.8339814713597,..
Chile,CHL,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,0.311430007219315,0.374920010566711,0.354030013084412,0.331649988889694,0.352880001068115,0.362129986286163,0.390300005674362,0.376679986715317,0.382959991693497,0.371030002832413,0.356790006160736,0.369159996509552,0.342049986124039,0.334960013628006,..,..,..
El Salvador,SLV,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,56.2158116750578,50.5122222715281,48.4823724778462,48.4269376195663,58.1469205675387,57.4942866187624,54.5625709816415,54.8523398142256,62.3992767937371,50.8379544344007,51.2784032678648,52.0656561693955,55.248518820306,52.2142820084663,53.8790393562178,70.3591805561795,65.5480040908295,..,..
El Salvador,SLV,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,4.2482481,4.52057076,4.1049161,4.0889926,4.10507488,4.37232924,4.79892349,4.45448637,4.76325369,4.68769121,4.80888462,4.84736443,4.58291912,4.54387665,4.71487188,5.88103342,6.40300608,..,..
El Salvador,SLV,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,20.4755749081508,22.529529890518,20.5422722530016,22.7515707273464,25.8533021392349,24.1458115603277,24.8898726231008,22.9022053992888,22.9958128249062,22.7697175169483,22.7632940909989,23.2079037686245,24.8439899000093,24.7270938497397,24.7593666042437,33.932502422776,29.0986050162913,..,..
El Salvador,SLV,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.47761600217717,1.50707286112592,9.11434743633077,5.0206011155903,2.09486399547314,-0.613406192808094,0.603930846788838,2.01123945886672,1.11490857279595,2.2408951362935,2.10997804482034,1.98198031581358,2.01688451540263,1.58620478716365,2.59024369040438,1.55046689652541,2.8086949438427,-0.00119643636314485,..
El Salvador,SLV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.64406250782032,4.39545698940658,1.68423504798841,1.75090962508662,-2.47983040542292,1.77248062453057,3.3793623949191,2.48792517106482,1.78065579487938,1.33811308886969,2.04601635573663,2.22008531516545,2.02220842685021,2.26276232787941,2.30047619003248,-7.99859765564457,10.7979073240942,2.2397833921888,..
El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,2434.32353117029,2651.43088765876,2814.58988893523,2964.172140237,2889.68588721937,3017.3073947577,3304.97418347889,3471.05126865498,3555.16209958481,3638.51765819162,3761.51368000275,3870.31298246063,3986.04901435439,4145.86235103186,4280.28840404719,3961.72663347599,4664.31122268385,5127.32166823012,..
El Salvador,SLV,GDP per capita (current LCU),NY.GDP.PCAP.CN,2434.32353117029,2651.43088765876,2814.58988893523,2964.172140237,2889.68588721937,3017.3073947577,3304.97418347889,3471.05126865498,3555.16209958481,3638.51765819162,3761.51368000275,3870.31298246063,3986.04901435439,4145.86235103186,4280.28840404719,3961.72663347599,4664.31122268385,5127.32166823012,..
El Salvador,SLV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.68083009363194,4.3369986028604,1.84760220587859,2.15440283228119,-2.10876803551609,2.15419501133786,3.77358490566037,2.88770053475935,2.18295218295219,1.7293997965412,2.40000008852115,2.53906241135864,2.28571437002014,2.4208565263835,2.36363628316258,-7.81527508113207,11.1753370825566,2.59965337755526,..
El Salvador,SLV,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,8168.61825114917,8527.66635300725,8671.29229850011,8823.11878997394,8604.32040751359,8756.83031960929,9052.75535041705,9277.98112945499,9443.19003808445,9569.55059999089,9765.3451704372,9982.14416454129,10184.003925017,10414.443729302,10654.025527619,9801.85289153505,10860.247882807,11103.4939112367,..
El Salvador,SLV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5262.80810711318,5663.65859083786,5914.68771380769,6133.67452391685,6019.90895281215,6200.23976659878,6542.94498027132,6656.87500160757,7038.92320727763,7447.4337629305,7873.39741623976,8388.36904651054,8889.22278795422,9120.85802979391,9666.8020788687,9309.34999118384,10860.247882807,11885.2601710447,..
El Salvador,SLV,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,22329.410860187,22833.1266402049,22806.795504398,23043.9225376596,22788.4169470014,22564.6529871321,23064.6845775772,23042.5763953666,23054.2897735929,23687.1622696988,24208.8795131272,24418.9109446122,24840.6402292745,25275.0871514693,25278.215922459,24662.5313019681,25885.3870151602,25583.6326890921,..
